"pa_id","a_id","Typ","von","bis"
"8","711","Mitglied","1962-12-07","1966-12-01"
"8","711","Mitglied","1966-12-02","1967-06-17"
"10","711","stv. Mitglied","1962-10-23","1962-12-06"
"33","711","Mitglied","1953-11-24","1954-12-12"
"73","711","Mitglied","1954-12-13","1958-12-03"
"73","711","Mitglied","1962-12-07","1966-12-01"
"79","711","Mitglied","1957-10-24","1958-12-03"
"278","711","Mitglied","1958-12-04","1962-12-06"
"2","713","Mitglied","1962-12-07","1966-12-01"
"9","713","Mitglied","1958-12-04","1960-10-18"
"10","713","Mitglied","1966-11-09","1966-12-01"
"18","713","Mitglied","1965-03-09","1966-12-01"
"64","713","Mitglied","1960-01-28","1962-12-06"
"64","713","Mitglied","1962-12-07","1966-12-01"
"148","713","Stv. Fraktionsvorsitzender","1959-09-17","1960-10-18"
"148","713","Stv. Fraktionsvorsitzender","1962-12-07","1966-12-01"
"168","713","Mitglied","1958-12-04","1962-12-06"
"10","714","Mitglied","1982-07-23","1982-10-19"
"10","714","Mitglied","1990-07-20","1990-07-20"
"10","714","stv. Mitglied","1986-07-24","1986-10-21"
"10","714","stv.Vorsitzender","1990-10-10","1990-10-23"
"51","714","Mitglied","1978-10-30","1982-10-19"
"51","714","Mitglied","1982-10-20","1986-10-21"
"51","714","Mitglied","1986-11-12","1990-10-23"
"51","714","Mitglied","1990-10-30","1993-06-16"
"54","714","Mitglied","1993-05-05","1994-05-03"
"55","714","stv. Mitglied","1978-01-25","1978-07-13"
"57","714","Mitglied","1974-11-12","1978-10-29"
"64","714","Mitglied","1986-10-22","1990-10-23"
"64","714","Mitglied","1990-10-24","1993-07-13"
"64","714","stv. Mitglied","1978-10-30","1982-10-19"
"64","714","stv. Mitglied","1982-10-20","1986-10-21"
"73","714","Mitglied","1978-10-30","1982-10-19"
"73","714","Mitglied","1982-10-20","1986-10-21"
"73","714","Mitglied","1986-10-22","1988-11-28"
"73","714","Mitglied","1990-10-30","1993-06-16"
"73","714","stv.Vorsitzender","1988-11-29","1990-10-23"
"89","714","Mitglied","1986-10-22","1990-10-23"
"89","714","Mitglied","1990-10-24","1994-10-14"
"89","714","stv. Mitglied","1974-11-12","1978-10-29"
"89","714","stv. Mitglied","1978-12-13","1982-10-19"
"89","714","stv. Mitglied","1982-11-18","1986-10-21"
"92","714","Mitglied","1985-02-05","1986-10-21"
"92","714","Mitglied","1986-12-10","1988-11-29"
"93","714","Mitglied","1974-11-12","1978-10-29"
"94","714","stv. Mitglied","1980-10-30","1981-04-08"
"120","714","Vorsitzender","1990-06-01","1990-07-12"
"128","714","stv. Mitglied","1977-01-27","1978-10-29"
"132","714","stv. Mitglied","1990-11-19","1993-07-13"
"133","714","Mitglied","1983-02-09","1985-03-28"
"134","714","Mitglied","1983-02-09","1985-03-28"
"140","714","Vorsitzender","1983-07-20","1984-04-04"
"173","714","Mitglied","1987-10-14","1989-11-15"
"186","714","Mitglied","1989-03-17","1989-10-11"
"192","714","Mitglied","1986-01-23","1986-07-23"
"193","714","Mitglied","1991-06-13","1993-06-17"
"243","714","Mitglied","1998-10-29","2003-10-05"
"264","714","Mitglied","1976-01-29","1978-09-19"
"2","715","Mitglied","1961-11-20","1966-12-01"
"2","715","Mitglied","1966-12-02","1974-11-11"
"9","715","Mitglied","1958-03-04","1958-12-03"
"11","715","Mitglied","1961-11-20","1962-12-06"
"22","715","stv. Mitglied","1974-10-29","1974-11-11"
"30","715","stv. Mitglied","1959-04-24","1962-12-06"
"30","715","stv. Mitglied","1963-02-12","1966-12-01"
"30","715","stv. Mitglied","1971-01-27","1974-11-11"
"64","715","Mitglied","1970-12-03","1974-11-11"
"7","716","Mitglied","1978-11-16","1979-04-05"
"8","716","Mitglied","1979-04-05","1982-10-19"
"10","716","stv. Mitglied","1986-07-24","1986-10-21"
"11","716","Mitglied","1982-10-20","1986-10-21"
"7","717","Mitglied","1967-01-23","1970-12-02"
"9","717","Mitglied","1966-12-02","1970-12-02"
"11","717","Mitglied","1970-12-03","1974-11-11"
"14","717","Mitglied","1972-05-01","1974-11-12"
"22","717","stv. Mitglied","1974-10-29","1974-11-11"
"83","717","Mitglied","1971-01-26","1974-11-11"
"2","718","Mitglied","1970-12-03","1974-11-11"
"10","718","Mitglied","1974-10-29","1974-11-11"
"10","718","Mitglied","1998-07-09","1998-09-27"
"10","718","stv. Mitglied","1994-07-21","1994-10-14"
"23","718","Mitglied","1966-12-02","1970-12-02"
"30","718","Mitglied","1971-01-27","1974-11-11"
"39","718","Mitglied","1970-12-03","1974-11-11"
"51","718","Mitglied","1993-07-15","1994-10-14"
"51","718","Mitglied","1994-11-10","1998-09-27"
"64","718","Mitglied","1994-11-10","1998-09-27"
"64","718","stv. Mitglied","1972-02-21","1974-11-11"
"73","718","Mitglied","1966-12-02","1970-12-02"
"81","718","stv. Mitglied","1974-03-27","1974-03-27"
"89","718","stv. Mitglied","1994-10-15","1998-09-27"
"132","718","stv. Mitglied","1971-01-26","1974-11-11"
"148","718","Stv. Fraktionsvorsitzender","1972-03-15","1974-11-11"
"193","718","1.stv.Mitglied","1994-04-15","1994-10-14"
"193","718","Mitglied","1994-11-24","1998-09-27"
"222","718","Vorsitzender","1970-04-28","1970-10-01"
"227","718","Mitglied","1971-03-30","1974-11-11"
"84","719","Vorsitzende","2008-12-04","2013-10-06"
"221","719","Mitglied","2009-06-18","2012-01-30"
"221","719","Stellvertr. Vorsitzende","2012-01-31","2012-11-14"
"343","719","Mitglied","2012-11-15","2013-10-06"
"3","720","stv. Mitglied","1996-10-19","1998-02-04"
"4","720","Mitglied","1994-11-10","1998-09-27"
"4","720","Mitglied","1998-10-28","2003-10-05"
"43","720","Mitglied","1990-10-30","1994-10-14"
"44","720","Mitglied","1990-10-30","1994-10-14"
"64","720","Mitglied","1994-11-10","1998-09-27"
"64","720","Mitglied","1998-11-11","2003-10-05"
"64","720","stv. Mitglied","1990-12-11","1994-10-14"
"81","720","Mitglied","1999-03-25","1999-03-25"
"95","720","Mitglied","1990-11-19","1994-10-14"
"262","720","Mitglied","2002-03-20","2003-06-25"
"2","721","Mitglied","1970-12-03","1974-11-11"
"2","721","Mitglied","1974-11-19","1978-10-29"
"2","721","Mitglied","1978-10-30","1982-10-19"
"10","721","Mitglied","1982-07-23","1982-10-19"
"10","721","stv. Mitglied","1978-09-20","1978-10-29"
"30","721","Mitglied","1974-11-19","1978-10-29"
"30","721","Mitglied","1978-12-13","1982-10-19"
"89","721","stv. Mitglied","1979-05-29","1982-10-19"
"264","721","stv.Vorsitzender","1976-01-29","1978-09-19"
"1","722","Mitglied","1978-10-30","1982-10-18"
"7","722","Mitglied","1978-10-30","1982-10-18"
"8","722","Mitglied","1983-11-24","1985-12-31"
"2","723","Mitglied","1966-12-02","1970-12-02"
"9","723","Mitglied","1966-12-02","1967-03-07"
"10","723","Mitglied","1978-09-20","1978-10-29"
"10","723","Mitglied","1986-07-24","1986-10-21"
"11","723","stv.Vorsitzender","1970-12-03","1974-11-11"
"11","723","stv.Vorsitzender","1978-11-14","1982-10-19"
"11","723","stv.Vorsitzender","1982-10-20","1986-10-21"
"11","723","stv.Vorsitzender","1986-11-12","1988-06-14"
"14","723","Mitglied","1972-12-12","1974-11-12"
"14","723","Mitglied","1974-11-12","1978-10-29"
"14","723","Mitglied","1978-11-16","1980-11-25"
"14","723","Mitglied","1982-10-27","1986-10-21"
"14","723","Mitglied","1986-12-10","1988-07-15"
"22","723","Mitglied","1974-10-29","1974-11-11"
"72","723","stv.Vorsitzender","1974-11-19","1978-10-29"
"222","723","stv. Mitglied","1970-04-28","1970-10-01"
"5","724","Mitglied","2008-10-20","2008-10-20"
"48","724","Mitglied","2013-11-06","2013-11-06"
"64","724","Mitglied","2008-11-14","2011-03-21"
"64","724","Mitglied","2011-03-22","2013-10-06"
"64","724","Mitglied","2013-10-24","2013-10-24"
"88","724","Mitglied","2008-12-04","2013-10-06"
"88","724","Mitglied","2013-11-06","2013-11-06"
"113","724","Mitglied","2008-12-16","2013-10-06"
"113","724","Mitglied","2013-12-04","2013-12-04"
"344","724","Mitglied","2008-10-20","2008-10-20"
"20","725","Mitglied","1947-11-18","1950-11-26"
"21","725","Mitglied","1947-10-06","1950-11-26"
"22","725","Mitglied","1950-11-27","1950-11-27"
"23","725","Mitglied","1950-11-27","1954-12-12"
"23","725","Mitglied","1955-01-13","1956-04-19"
"24","725","Mitglied","1950-11-27","1954-12-12"
"24","725","Mitglied","1955-12-01","1956-04-19"
"25","725","Mitglied","1950-11-27","1954-12-12"
"28","725","Schriftführer","1946-12-16","1950-11-26"
"30","725","stv. Mitglied","1951-02-08","1954-12-12"
"30","725","stv. Mitglied","1955-02-15","1958-12-03"
"72","725","Mitglied","1950-11-27","1954-12-12"
"72","725","Mitglied","1956-01-12","1956-04-19"
"73","725","Mitglied","1950-11-27","1954-12-12"
"104","725","Mitglied","1949-11-08","1950-11-26"
"156","725","Vorsitzender","1949-05-03","1950-11-26"
"231","725","Vorsitzender","1949-04-04","1950-11-26"
"263","725","Mitglied","1949-05-03","1950-11-26"
"2","726","Mitglied","1978-10-30","1982-10-19"
"2","726","Mitglied","1982-10-20","1986-10-21"
"2","726","Mitglied","1986-11-12","1990-10-23"
"2","726","Mitglied","1990-10-30","1994-10-14"
"2","726","Vorsitzender","1994-11-10","1998-09-27"
"5","726","1.Schriftführer","1989-07-11","1990-10-23"
"5","726","2.Schriftführer","1990-10-24","1994-10-14"
"5","726","3.Schriftführer","1994-10-20","1998-09-27"
"10","726","stv. Mitglied","1982-07-23","1982-10-19"
"10","726","stv. Mitglied","1986-07-24","1986-10-21"
"11","726","Mitglied","1974-11-19","1978-10-29"
"12","726","Mitglied","1980-11-25","1982-10-19"
"12","726","Mitglied","1982-12-15","1986-10-21"
"12","726","Mitglied","1986-12-10","1990-10-23"
"18","726","Mitglied","1974-11-19","1978-10-29"
"18","726","Mitglied","1978-12-13","1982-10-19"
"18","726","Mitglied","1982-11-18","1986-10-21"
"18","726","Mitglied","1986-12-10","1990-10-23"
"64","726","stv. Mitglied","1982-10-20","1986-10-21"
"93","726","Mitglied","1974-11-19","1978-10-29"
"93","726","Mitglied","1978-10-30","1980-12-03"
"94","726","stv. Mitglied","1980-10-30","1981-04-08"
"172","726","stv. Mitglied","1982-11-18","1986-10-21"
"172","726","stv. Mitglied","1986-12-10","1990-10-23"
"172","726","stv. Mitglied","1990-11-19","1994-10-14"
"190","726","Mitglied","1992-05-06","1994-10-14"
"202","726","Mitglied","1983-02-10","1984-02-23"
"207","726","Mitglied","1980-10-28","1982-10-19"
"227","726","stv. Mitglied","1974-11-19","1978-10-29"
"227","726","stv. Mitglied","1978-12-13","1982-10-19"
"264","726","stv. Mitglied","1976-01-29","1978-09-19"
"265","726","Mitglied","1982-10-20","1986-10-21"
"22","727","Mitglied","1949-11-15","1950-11-26"
"24","727","Mitglied","1949-11-15","1950-11-26"
"24","727","Mitglied","1950-01-17","1950-11-26"
"34","727","Mitglied","1947-06-20","1950-11-26"
"109","727","Mitglied","1946-12-16","1950-11-26"
"144","727","Mitglied","1947-01-29","1950-11-26"
"196","727","stv. Mitglied","1947-05-29","1950-11-26"
"290","727","Mitglied","1948-07-28","1950-11-26"
"4","728","Mitglied","2008-12-04","2013-10-06"
"10","728","stv. Mitglied","1994-07-21","1994-10-14"
"11","728","Mitglied","1986-11-12","1988-01-15"
"23","728","Mitglied","1988-11-15","1990-10-23"
"51","728","Mitglied","1993-07-15","1994-10-14"
"55","728","Mitglied","1993-11-24","1994-07-14"
"64","728","stv. Mitglied","1994-11-10","1998-09-27"
"73","728","Mitglied","1986-11-12","1988-01-15"
"88","728","Mitglied","1986-11-12","1990-10-23"
"91","728","Mitglied","1994-11-10","1998-09-27"
"96","728","stv. Mitglied","1989-05-11","1989-10-12"
"97","728","Mitglied","1989-12-13","1990-07-19"
"148","728","Stv. Fraktionsvorsitzender","1994-10-27","1998-09-27"
"5","729","6. Schriftführer","1998-09-28","2002-04-30"
"18","729","Mitglied","1994-11-24","1998-09-27"
"57","729","Mitglied","1994-11-10","1998-09-27"
"93","729","Mitglied","1994-11-10","1998-09-27"
"15","730","Mitglied","2013-11-06","2013-11-06"
"175","730","Mitglied","2013-11-06","2013-11-06"
"2","731","Mitglied","1986-11-12","1990-10-23"
"2","731","Mitglied","1994-06-14","1994-10-14"
"7","731","Mitglied","1978-12-13","1980-12-03"
"22","731","Mitglied","1994-07-21","1994-10-14"
"22","731","stv. Mitglied","1990-07-20","1990-10-23"
"51","731","Mitglied","1978-12-13","1982-10-19"
"51","731","Mitglied","1982-10-20","1990-10-23"
"55","731","stv. Mitglied","1994-06-14","1994-07-14"
"57","731","Mitglied","1978-10-30","1978-12-13"
"57","731","Mitglied","1980-10-28","1982-10-19"
"57","731","Mitglied","1982-10-20","1990-10-23"
"73","731","Mitglied","1994-06-14","1994-10-14"
"133","731","Mitglied","1982-04-01","1982-09-13"
"133","731","Mitglied","1983-02-09","1985-03-28"
"134","731","Mitglied","1983-02-09","1985-03-28"
"147","731","Mitglied","1994-06-14","1994-07-15"
"186","731","Mitglied","1989-03-17","1989-10-11"
"191","731","stv. Mitglied","1985-12-11","1986-07-24"
"10","732","stv. Mitglied","1978-09-20","1978-10-29"
"57","732","Mitglied","1974-12-10","1978-10-29"
"23","733","Mitglied","1950-11-27","1954-12-12"
"75","733","Mitglied","1950-11-27","1954-12-12"
"235","733","Mitglied","1950-11-27","1954-12-12"
"74","734","Mitglied","1962-12-07","1966-12-01"
"74","734","Mitglied","1966-12-02","1970-12-02"
"146","734","Mitglied","1963-02-12","1966-12-01"
"146","734","Mitglied","1967-04-11","1970-12-02"
"7","735","Mitglied","1974-11-19","1978-10-29"
"35","735","Mitglied","1974-11-19","1978-10-29"
"57","735","Mitglied","1978-10-30","1982-10-19"
"93","735","Mitglied","1982-10-20","1986-10-21"
"11","736","Mitglied","1990-06-01","1990-10-23"
"12","736","Mitglied","1990-06-01","1990-10-23"
"18","736","Mitglied","1990-06-01","1990-10-23"
"22","736","Mitglied","1990-07-20","1990-10-23"
"120","736","stv. Mitglied","1990-06-01","1990-07-12"
"22","737","Mitglied","1982-07-23","1982-10-19"
"33","737","Mitglied","1970-12-03","1974-11-11"
"33","737","Mitglied","1974-11-19","1978-10-29"
"33","737","Mitglied","1978-10-30","1982-10-19"
"33","737","Mitglied","1982-10-20","1986-10-21"
"33","737","stv.Vorsitzender","1986-11-12","1990-10-23"
"51","737","Mitglied","1970-12-03","1974-11-11"
"51","737","Mitglied","1974-11-19","1994-10-14"
"51","737","Mitglied","1978-10-30","1982-10-19"
"51","737","Mitglied","1982-10-20","1986-10-21"
"64","737","stv. Mitglied","1986-10-22","1990-10-23"
"81","737","stv. Mitglied","1974-03-27","1974-03-27"
"90","737","Mitglied","1990-10-30","1994-10-14"
"8","738","Mitglied","1947-07-03","1950-11-26"
"26","738","Mitglied","1946-07-15","1946-10-26"
"135","738","Mitglied","1947-07-03","1950-11-26"
"143","738","Mitglied","1946-07-15","1946-10-26"
"158","738","Mitglied","1947-07-03","1950-11-26"
"23","739","Mitglied","1955-01-13","1958-12-03"
"23","739","Mitglied","1958-12-04","1966-12-01"
"78","739","Mitglied","1955-07-21","1958-12-03"
"4","740","Mitglied","2013-11-06","2013-11-06"
"19","740","Stv. Fraktionsvorsitzender","2009-09-16","2013-09-23"
"112","740","Mitglied","2012-03-15","2013-10-06"
"151","740","Stellvertr. Vorsitzender","2008-12-04","2013-10-06"
"270","740","Mitglied","2014-07-01","2014-07-01"
"6","741","Mitglied","2002-11-04","2003-10-05"
"44","741","Mitglied","2000-05-18","2002-11-03"
"59","741","Stellvertr. Vorsitzende","2003-11-04","2008-10-19"
"59","741","Vorsitzende","2008-12-04","2013-10-06"
"81","741","Mitglied","1999-03-25","1999-03-25"
"91","741","Mitglied","2000-05-18","2003-10-05"
"2","742","Mitglied","1970-12-03","1974-11-11"
"2","742","Mitglied","1974-11-12","1978-10-29"
"5","742","Mitglied","1986-10-22","1990-10-23"
"5","742","Mitglied","1990-10-24","1994-10-14"
"10","742","Mitglied","1982-07-23","1982-10-19"
"10","742","Mitglied","1986-07-24","1986-10-21"
"10","742","stv. Mitglied","1978-09-20","1978-10-29"
"11","742","Mitglied","1978-10-30","1982-10-19"
"13","742","Mitglied","1977-09-02","1978-10-29"
"13","742","Mitglied","1978-12-13","1982-10-19"
"13","742","Mitglied","1982-10-20","1986-10-21"
"13","742","Mitglied","1987-11-10","1990-10-23"
"13","742","Mitglied","1990-11-19","1994-10-14"
"13","742","stv. Mitglied","1973-07-17","1974-11-11"
"13","742","stv. Mitglied","1974-11-12","1977-09-01"
"18","742","Mitglied","1990-11-19","1994-10-14"
"30","742","stv. Mitglied","1978-12-13","1982-10-19"
"30","742","stv. Mitglied","1982-12-16","1986-10-21"
"39","742","Mitglied","1986-11-12","1990-10-23"
"52","742","Mitglied","1982-11-18","1986-10-21"
"64","742","Mitglied","1974-11-19","1978-10-29"
"64","742","Mitglied","1984-07-18","1986-10-21"
"64","742","Mitglied","1986-10-22","1990-10-23"
"64","742","Mitglied","1990-10-24","1994-10-14"
"64","742","stv. Mitglied","1978-10-30","1982-10-19"
"64","742","stv. Mitglied","1982-10-20","1984-07-17"
"70","742","I. Vizepräsident","1986-10-22","1990-10-23"
"70","742","I. Vizepräsident","1990-10-24","1994-10-14"
"73","742","Mitglied","1978-10-30","1982-10-19"
"73","742","Mitglied","1982-10-20","1986-10-21"
"81","742","Mitglied","1979-02-20","1979-02-20"
"81","742","Mitglied","1984-02-22","1984-02-22"
"81","742","Mitglied","1989-03-17","1989-03-17"
"148","742","Stv. Fraktionsvorsitzender","1974-11-01","1986-10-21"
"202","742","stv. Mitglied","1983-02-10","1984-02-23"
"224","742","stv. Mitglied","1990-11-19","1994-10-14"
"44","743","Mitglied","1998-10-29","2003-10-05"
"57","743","Mitglied","1994-11-10","1998-09-27"
"59","743","Mitglied","1998-10-29","2003-10-05"
"9","744","Mitglied","1966-12-02","1970-12-02"
"10","744","stv. Mitglied","1970-10-01","1970-12-02"
"74","744","Mitglied","1966-12-02","1970-12-02"
"2","745","Mitglied","1955-01-13","1958-12-03"
"2","745","Mitglied","1958-12-04","1962-12-06"
"2","745","Mitglied","1962-12-07","1963-01-20"
"10","745","stv. Mitglied","1962-10-23","1962-12-06"
"20","745","Mitglied","1950-11-27","1954-12-12"
"33","745","Mitglied","1950-11-27","1954-12-12"
"33","745","Mitglied","1955-01-13","1958-12-03"
"33","745","Mitglied","1958-12-04","1962-12-06"
"33","745","Mitglied","1962-12-07","1963-01-20"
"81","745","Mitglied","1959-07-01","1959-07-01"
"42","747","Mitglied","1962-01-11","1962-12-06"
"4","748","Mitglied","1998-10-28","2003-10-05"
"4","748","Mitglied","2003-11-04","2008-10-19"
"5","748","6. Schriftführer","2003-10-06","2008-10-19"
"11","748","Mitglied","1990-10-30","1994-10-14"
"53","748","stv. Mitglied","1991-12-12","1993-03-18"
"54","748","stv. Mitglied","1993-03-17","1994-07-20"
"56","748","stv. Mitglied","1994-02-24","1994-07-14"
"64","748","stv. Mitglied","1998-11-26","2003-10-05"
"73","748","Mitglied","1990-10-30","1994-10-14"
"95","748","stv. Mitglied","1990-11-19","1994-10-14"
"95","748","stv. Mitglied","1994-11-14","1998-09-27"
"113","748","1.stv.Mitglied","1998-11-26","2003-10-05"
"113","748","Mitglied","2003-12-10","2008-10-19"
"113","748","stv. Mitglied","1991-06-13","1994-10-14"
"113","748","stv. Mitglied","1994-11-24","1998-09-27"
"123","748","Mitglied","1994-11-10","1998-09-27"
"8","749","Mitglied","1984-06-05","1986-10-21"
"8","749","Mitglied","1986-11-12","1990-10-23"
"10","749","Mitglied","1994-07-21","1994-10-14"
"10","749","stv. Mitglied","1990-07-20","1990-10-23"
"16","749","Mitglied","2003-11-04","2008-10-19"
"43","749","Mitglied","1984-06-05","1985-10-15"
"43","749","Mitglied","1985-12-01","1986-10-21"
"52","749","Mitglied","1986-12-10","1990-10-23"
"59","749","Mitglied","2001-05-31","2002-10-14"
"59","749","Stellvertr. Vorsitzender","2002-10-15","2003-10-05"
"64","749","Mitglied","1992-09-24","1994-10-14"
"64","749","Mitglied","1994-11-10","1998-09-27"
"64","749","Mitglied","1998-11-11","2001-05-30"
"64","749","stv. Mitglied","1990-10-24","1992-09-23"
"121","749","stv. Mitglied","1992-02-12","1994-07-13"
"207","749","Mitglied","1986-11-12","1990-10-23"
"207","749","Mitglied","1990-10-30","1992-10-06"
"246","749","Stellvertr. Vorsitzender","2006-05-19","2008-05-06"
"26","750","Mitglied","1946-07-15","1946-10-26"
"32","750","Mitglied","1947-02-20","1950-11-26"
